Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-AF-2687-01A-02D-1732-01	16	82631572	82635005	6	-0.851
TCGA-AF-2687-01A-02D-1732-01	16	82638270	82769121	78	0.0578
TCGA-AF-2687-01A-02D-1732-01	16	82769219	82791732	23	-0.6341
TCGA-AF-2687-01A-02D-1732-01	16	82793264	83055425	268	-0.0077
TCGA-AF-2687-01A-02D-1732-01	16	83055721	83056282	5	-1.2412
TCGA-AF-2687-01A-02D-1732-01	16	83062889	85345103	2072	0.0386
TCGA-AF-2687-01A-02D-1732-01	16	85345836	85346309	4	-2.5384
TCGA-AF-2687-01A-02D-1732-01	16	85347205	86656783	927	0.0461
TCGA-AF-2687-01A-02D-1732-01	16	86657822	86685186	16	-0.8185
TCGA-AF-2687-01A-02D-1732-01	16	86687902	88815036	835	0.0375
TCGA-AF-2687-01A-02D-1732-01	17	526	18296117	11435	0.0295
TCGA-AF-2687-01A-02D-1732-01	17	18299671	18394162	25	-1.1897
TCGA-AF-2687-01A-02D-1732-01	17	18399997	36676616	9495	0.0502
TCGA-AF-2687-01A-02D-1732-01	17	36676629	36684057	19	-0.4515
TCGA-AF-2687-01A-02D-1732-01	17	36686250	41568205	2545	0.0645
TCGA-AF-2687-01A-02D-1732-01	17	41568981	42149939	150	0.441
TCGA-AF-2687-01A-02D-1732-01	17	42150374	53041011	6989	0.0512
TCGA-AF-2687-01A-02D-1732-01	17	53042488	53043992	3	-1.4879
TCGA-AF-2687-01A-02D-1732-01	17	53046992	54404440	759	0.0407
TCGA-AF-2687-01A-02D-1732-01	17	54408203	54525493	45	0.3516
TCGA-AF-2687-01A-02D-1732-01	17	54525929	60547794	2834	0.0365
TCGA-AF-2687-01A-02D-1732-01	17	60552091	60554765	4	-1.1068
TCGA-AF-2687-01A-02D-1732-01	17	60557312	62832512	1567	0.0679
TCGA-AF-2687-01A-02D-1732-01	17	62832923	62834503	2	-1.7631
TCGA-AF-2687-01A-02D-1732-01	17	62834836	68284002	3825	0.0548
TCGA-AF-2687-01A-02D-1732-01	17	68284388	68289607	4	-1.6234
TCGA-AF-2687-01A-02D-1732-01	17	68291360	70046470	1219	0.0229
TCGA-AF-2687-01A-02D-1732-01	17	70046562	70049083	5	-1.1643
TCGA-AF-2687-01A-02D-1732-01	17	70049362	70145410	76	-0.1322
TCGA-AF-2687-01A-02D-1732-01	17	70147501	70160715	14	-0.907
TCGA-AF-2687-01A-02D-1732-01	17	70161058	74150223	2125	0.0267
TCGA-AF-2687-01A-02D-1732-01	17	74152286	74156162	3	-1.5083
TCGA-AF-2687-01A-02D-1732-01	17	74160121	78643088	2098	0.0266
TCGA-AF-2687-01A-02D-1732-01	18	1543	2049651	1466	-0.1626
TCGA-AF-2687-01A-02D-1732-01	18	2058407	2059951	3	-2.5613
TCGA-AF-2687-01A-02D-1732-01	18	2062156	2629832	418	-0.1901
TCGA-AF-2687-01A-02D-1732-01	18	2630789	2631858	4	-2.9518
TCGA-AF-2687-01A-02D-1732-01	18	2632720	3251222	400	-0.1851
TCGA-AF-2687-01A-02D-1732-01	18	3255013	3258550	6	-1.2888
TCGA-AF-2687-01A-02D-1732-01	18	3258658	4324465	803	-0.2036
TCGA-AF-2687-01A-02D-1732-01	18	4324839	4326616	4	-1.4947
TCGA-AF-2687-01A-02D-1732-01	18	4326748	5952014	1112	-0.2173
TCGA-AF-2687-01A-02D-1732-01	18	5953763	6039775	96	-0.5887
TCGA-AF-2687-01A-02D-1732-01	18	6041246	6521547	312	-0.1923
TCGA-AF-2687-01A-02D-1732-01	18	6522077	6531010	5	-1.862
TCGA-AF-2687-01A-02D-1732-01	18	6532068	27237545	12146	-0.1958
TCGA-AF-2687-01A-02D-1732-01	18	27240260	27275621	24	0.2392
TCGA-AF-2687-01A-02D-1732-01	18	27283472	36512080	5959	-0.1904
TCGA-AF-2687-01A-02D-1732-01	18	36512094	36519387	32	0.3353
TCGA-AF-2687-01A-02D-1732-01	18	36522022	39240257	1807	-0.2163
TCGA-AF-2687-01A-02D-1732-01	18	39242062	39242540	3	-1.9888
TCGA-AF-2687-01A-02D-1732-01	18	39244375	39323730	46	-0.2235
TCGA-AF-2687-01A-02D-1732-01	18	39323876	39327028	2	-1.748
TCGA-AF-2687-01A-02D-1732-01	18	39332198	41052704	1081	-0.194
TCGA-AF-2687-01A-02D-1732-01	18	41053807	41071433	11	-0.9183
TCGA-AF-2687-01A-02D-1732-01	18	41073278	45883762	3370	-0.1801
TCGA-AF-2687-01A-02D-1732-01	18	45884908	45887149	4	-1.6516
TCGA-AF-2687-01A-02D-1732-01	18	45888589	56247636	7212	-0.1894
TCGA-AF-2687-01A-02D-1732-01	18	56248519	56277291	50	0.2233
TCGA-AF-2687-01A-02D-1732-01	18	56277328	61351446	3522	-0.1925
TCGA-AF-2687-01A-02D-1732-01	18	61351459	61358191	21	0.7377
TCGA-AF-2687-01A-02D-1732-01	18	61358237	72914698	8684	-0.186
TCGA-AF-2687-01A-02D-1732-01	18	72914800	72920062	4	-2.2653
TCGA-AF-2687-01A-02D-1732-01	18	72920840	73012440	70	-0.3082
TCGA-AF-2687-01A-02D-1732-01	18	73013862	73014458	3	-2.0501
TCGA-AF-2687-01A-02D-1732-01	18	73014662	76116029	2009	-0.2139
TCGA-AF-2687-01A-02D-1732-01	19	41910	1724503	391	-0.1904
TCGA-AF-2687-01A-02D-1732-01	19	1729039	1733189	2	-2.5939
TCGA-AF-2687-01A-02D-1732-01	19	1734146	20386516	8568	-0.1538
TCGA-AF-2687-01A-02D-1732-01	19	20388046	20508229	69	-1.2563
TCGA-AF-2687-01A-02D-1732-01	19	20512721	24163307	2145	-0.152
TCGA-AF-2687-01A-02D-1732-01	19	24164923	32764799	103	0.2104
TCGA-AF-2687-01A-02D-1732-01	19	32772605	37300185	3394	-0.187
TCGA-AF-2687-01A-02D-1732-01	19	37303125	40164675	1829	0.1622
TCGA-AF-2687-01A-02D-1732-01	19	40167220	46186996	3202	-0.1363
TCGA-AF-2687-01A-02D-1732-01	19	46187079	46192755	6	-1.1001
TCGA-AF-2687-01A-02D-1732-01	19	46193355	48025584	833	-0.1346
TCGA-AF-2687-01A-02D-1732-01	19	48029326	48359891	156	0.4941
TCGA-AF-2687-01A-02D-1732-01	19	48360870	60158764	6351	-0.1386
TCGA-AF-2687-01A-02D-1732-01	19	60173210	60173481	2	-2.8506
TCGA-AF-2687-01A-02D-1732-01	19	60175031	60974181	371	-0.1361
TCGA-AF-2687-01A-02D-1732-01	19	60974347	60978105	4	-1.6402
TCGA-AF-2687-01A-02D-1732-01	19	60980753	60993048	14	-0.0293
TCGA-AF-2687-01A-02D-1732-01	19	60994773	60999395	3	-0.5317
TCGA-AF-2687-01A-02D-1732-01	19	60999467	60999659	4	-2.2465
TCGA-AF-2687-01A-02D-1732-01	19	61000962	61149930	148	-0.1373
TCGA-AF-2687-01A-02D-1732-01	19	61153844	61154419	2	-3.1446
TCGA-AF-2687-01A-02D-1732-01	19	61154728	63789666	1670	-0.1575
TCGA-AF-2687-01A-02D-1732-01	20	9305	1508787	1203	0.6298
TCGA-AF-2687-01A-02D-1732-01	20	1508802	1541893	45	-0.2279
TCGA-AF-2687-01A-02D-1732-01	20	1545946	12122020	8090	0.6302
TCGA-AF-2687-01A-02D-1732-01	20	12123478	12127036	5	-0.6485
TCGA-AF-2687-01A-02D-1732-01	20	12133756	26253579	10723	0.6293
TCGA-AF-2687-01A-02D-1732-01	20	28034013	28106399	19	-0.23
TCGA-AF-2687-01A-02D-1732-01	20	28107514	28215440	30	0.516
TCGA-AF-2687-01A-02D-1732-01	20	28222906	28262658	11	0.0754
TCGA-AF-2687-01A-02D-1732-01	20	28264872	48215941	12001	0.631
TCGA-AF-2687-01A-02D-1732-01	20	48225126	48226200	2	-1.9864
TCGA-AF-2687-01A-02D-1732-01	20	48228324	52085767	2894	0.6408
TCGA-AF-2687-01A-02D-1732-01	20	52085885	52088039	22	1.0831
TCGA-AF-2687-01A-02D-1732-01	20	52088051	53692459	1361	0.636
TCGA-AF-2687-01A-02D-1732-01	20	53692611	53692746	2	-0.7229
TCGA-AF-2687-01A-02D-1732-01	20	53694968	57507108	3039	0.6258
TCGA-AF-2687-01A-02D-1732-01	20	57507315	57510987	3	-0.5743
TCGA-AF-2687-01A-02D-1732-01	20	57512242	58995933	1266	0.6015
TCGA-AF-2687-01A-02D-1732-01	20	58997486	58998207	2	-1.319
TCGA-AF-2687-01A-02D-1732-01	20	58998640	62426597	1798	0.6097
TCGA-AF-2687-01A-02D-1732-01	21	9758742	45672584	23631	-0.1399
TCGA-AF-2687-01A-02D-1732-01	21	45672867	45673017	3	-2.2281
TCGA-AF-2687-01A-02D-1732-01	21	45673649	46921385	721	-0.2107
TCGA-AF-2687-01A-02D-1732-01	22	14432528	22674422	4614	0.022
TCGA-AF-2687-01A-02D-1732-01	22	22680529	22726814	19	-2.0986
TCGA-AF-2687-01A-02D-1732-01	22	22731529	23404801	339	0.0088
TCGA-AF-2687-01A-02D-1732-01	22	23406471	23411254	13	0.5621
TCGA-AF-2687-01A-02D-1732-01	22	23411270	23988525	465	5.00E-04
TCGA-AF-2687-01A-02D-1732-01	22	23988561	24015837	17	-0.6539
TCGA-AF-2687-01A-02D-1732-01	22	24019073	43208906	13354	-0.0012
TCGA-AF-2687-01A-02D-1732-01	22	43211665	43213740	2	-2.372
TCGA-AF-2687-01A-02D-1732-01	22	43215028	46452687	2303	-0.0038
TCGA-AF-2687-01A-02D-1732-01	22	46452725	46462963	7	-1.0783
TCGA-AF-2687-01A-02D-1732-01	22	46464453	48852385	2072	-0.0909
TCGA-AF-2687-01A-02D-1732-01	22	48865544	48865560	2	-2.1786
TCGA-AF-2687-01A-02D-1732-01	22	48869945	49581321	318	0.018
TCGA-AF-2687-01A-02D-1732-01	23	108477	297876	11	0.8083
TCGA-AF-2687-01A-02D-1732-01	23	307725	307775	4	-0.1747
TCGA-AF-2687-01A-02D-1732-01	23	321522	389800	10	0.5824
TCGA-AF-2687-01A-02D-1732-01	23	400587	412200	4	-0.3852
TCGA-AF-2687-01A-02D-1732-01	23	412496	2676353	66	0.6529
TCGA-AF-2687-01A-02D-1732-01	23	2713391	8231157	4177	-0.0161
TCGA-AF-2687-01A-02D-1732-01	23	8231445	8232423	6	-3.2148
TCGA-AF-2687-01A-02D-1732-01	23	8233086	22765890	9384	0.0124
TCGA-AF-2687-01A-02D-1732-01	23	22765983	22766883	6	-2.0677
TCGA-AF-2687-01A-02D-1732-01	23	22770350	26118856	2216	0.017
TCGA-AF-2687-01A-02D-1732-01	23	26120238	26120507	2	-3.3676
TCGA-AF-2687-01A-02D-1732-01	23	26128583	28662992	1561	5.00E-04
TCGA-AF-2687-01A-02D-1732-01	23	28663310	28664572	2	-3.5569
TCGA-AF-2687-01A-02D-1732-01	23	28664706	32457987	2572	-0.0322
TCGA-AF-2687-01A-02D-1732-01	23	32458369	32459270	2	-3.6183
TCGA-AF-2687-01A-02D-1732-01	23	32461886	32944615	421	-0.0597
TCGA-AF-2687-01A-02D-1732-01	23	32944778	32944903	2	-3.2306
TCGA-AF-2687-01A-02D-1732-01	23	32944938	38182101	3197	0.0165
TCGA-AF-2687-01A-02D-1732-01	23	38182501	38182544	2	-6.9658
TCGA-AF-2687-01A-02D-1732-01	23	38182953	55717984	8365	0.0362
TCGA-AF-2687-01A-02D-1732-01	23	55719384	55724281	3	-2.1102
TCGA-AF-2687-01A-02D-1732-01	23	55724411	58334711	1277	0.0514
TCGA-AF-2687-01A-02D-1732-01	23	58334873	62050129	108	0.4561
TCGA-AF-2687-01A-02D-1732-01	23	62052328	74517522	5478	0.0394
TCGA-AF-2687-01A-02D-1732-01	23	74517909	74637628	54	0.4187
TCGA-AF-2687-01A-02D-1732-01	23	74638722	85241599	5376	0.0181
TCGA-AF-2687-01A-02D-1732-01	23	85244148	85250951	2	-2.0117
TCGA-AF-2687-01A-02D-1732-01	23	85251663	85338521	59	0.0212
TCGA-AF-2687-01A-02D-1732-01	23	85342788	85345453	3	0.9762
TCGA-AF-2687-01A-02D-1732-01	23	85345807	85794288	324	0.0032
TCGA-AF-2687-01A-02D-1732-01	23	85794436	85799136	2	-1.9688
TCGA-AF-2687-01A-02D-1732-01	23	85799314	86912279	718	-0.0239
TCGA-AF-2687-01A-02D-1732-01	23	86914679	86915633	3	-2.3761
TCGA-AF-2687-01A-02D-1732-01	23	86917154	92190298	2429	0.0196
TCGA-AF-2687-01A-02D-1732-01	23	92190866	92277994	75	0.3835
TCGA-AF-2687-01A-02D-1732-01	23	92279067	93482751	762	-0.0496
TCGA-AF-2687-01A-02D-1732-01	23	93488699	93488731	2	-5.1733
TCGA-AF-2687-01A-02D-1732-01	23	93488754	110246066	8947	-0.0014
TCGA-AF-2687-01A-02D-1732-01	23	110247287	110248446	5	-4.48
TCGA-AF-2687-01A-02D-1732-01	23	110253416	126815963	9694	-0.013
TCGA-AF-2687-01A-02D-1732-01	23	126818838	126819324	2	-3.733
TCGA-AF-2687-01A-02D-1732-01	23	126823268	137087750	5493	0.0132
TCGA-AF-2687-01A-02D-1732-01	23	137090815	137168030	62	-1.144
TCGA-AF-2687-01A-02D-1732-01	23	137168166	145131556	5218	-0.0557
TCGA-AF-2687-01A-02D-1732-01	23	145131604	145174244	44	-0.9547
TCGA-AF-2687-01A-02D-1732-01	23	145174340	150789378	3768	-0.0366
TCGA-AF-2687-01A-02D-1732-01	23	150791677	150792655	3	-3.6945
TCGA-AF-2687-01A-02D-1732-01	23	150792900	154116988	1665	0.0582
TCGA-AF-2687-01A-02D-1732-01	23	154118778	154120931	6	-0.7566
TCGA-AF-2687-01A-02D-1732-01	23	154126457	154578239	174	0.2071
TCGA-AF-2687-01A-02D-1732-01	23	154581831	154835548	26	0.728
TCGA-AF-2687-01A-02D-1732-01	24	2710438	17679836	5399	-1.556
TCGA-AF-2687-01A-02D-1732-01	24	17688729	17688934	3	-5.7897
TCGA-AF-2687-01A-02D-1732-01	24	17691665	57427647	3158	-1.6272
TCGA-AF-2689-10A-01D-0819-01	1	51598	225801	27	0.5709
TCGA-AF-2689-10A-01D-0819-01	1	346306	346405	2	2.1231
TCGA-AF-2689-10A-01D-0819-01	1	394034	808449	40	0.2199
TCGA-AF-2689-10A-01D-0819-01	1	813999	2857944	535	0.4922
TCGA-AF-2689-10A-01D-0819-01	1	2867638	12849694	5967	0.0449
TCGA-AF-2689-10A-01D-0819-01	1	12850443	13522517	41	0.4213
TCGA-AF-2689-10A-01D-0819-01	1	13538239	15884611	1732	0.0262
TCGA-AF-2689-10A-01D-0819-01	1	15885244	15960411	29	0.4782
TCGA-AF-2689-10A-01D-0819-01	1	15960583	16669329	339	0.0864
TCGA-AF-2689-10A-01D-0819-01	1	16670343	16929044	102	0.3758
TCGA-AF-2689-10A-01D-0819-01	1	16949054	16987221	18	-0.4546
TCGA-AF-2689-10A-01D-0819-01	1	16987299	17180745	85	0.4222
TCGA-AF-2689-10A-01D-0819-01	1	17184410	19114491	1447	0.0257
TCGA-AF-2689-10A-01D-0819-01	1	19114930	19116272	2	-1.7791
TCGA-AF-2689-10A-01D-0819-01	1	19116608	21558032	1520	0.0244
TCGA-AF-2689-10A-01D-0819-01	1	21560344	21610330	35	0.8151
TCGA-AF-2689-10A-01D-0819-01	1	21615324	22170872	323	0.0598
TCGA-AF-2689-10A-01D-0819-01	1	22173052	22274125	50	0.5521
TCGA-AF-2689-10A-01D-0819-01	1	22274379	25447058	1876	0.0387
TCGA-AF-2689-10A-01D-0819-01	1	25447294	25550964	43	0.8097
TCGA-AF-2689-10A-01D-0819-01	1	25550976	26667699	536	0.0526
TCGA-AF-2689-10A-01D-0819-01	1	26676596	26743924	30	0.5411
TCGA-AF-2689-10A-01D-0819-01	1	26745832	27219376	152	0.0332
TCGA-AF-2689-10A-01D-0819-01	1	27221530	27271301	22	0.5506
TCGA-AF-2689-10A-01D-0819-01	1	27271371	34864261	4224	0.0477
TCGA-AF-2689-10A-01D-0819-01	1	34875241	34877078	20	-0.6391
TCGA-AF-2689-10A-01D-0819-01	1	34886855	37642051	1478	0.0237
TCGA-AF-2689-10A-01D-0819-01	1	37642670	37675699	30	0.385
TCGA-AF-2689-10A-01D-0819-01	1	37693270	39870105	1196	0.0304
TCGA-AF-2689-10A-01D-0819-01	1	39877048	39939446	33	0.6163
TCGA-AF-2689-10A-01D-0819-01	1	39941174	45007071	3008	0.0301
TCGA-AF-2689-10A-01D-0819-01	1	45008563	45037132	9	0.7474
TCGA-AF-2689-10A-01D-0819-01	1	45042229	54862788	5299	0.0329
TCGA-AF-2689-10A-01D-0819-01	1	54865879	54869038	3	1.5025
TCGA-AF-2689-10A-01D-0819-01	1	54873453	75823432	14724	0.0178
TCGA-AF-2689-10A-01D-0819-01	1	75827351	75827442	2	-3.4549
TCGA-AF-2689-10A-01D-0819-01	1	75832097	103960907	18175	0.0132
TCGA-AF-2689-10A-01D-0819-01	1	103965022	104041509	16	0.8936
TCGA-AF-2689-10A-01D-0819-01	1	104058403	105814899	931	0.0031
TCGA-AF-2689-10A-01D-0819-01	1	105820728	105825578	18	-2.1366
TCGA-AF-2689-10A-01D-0819-01	1	105825593	105964713	116	-0.0714
TCGA-AF-2689-10A-01D-0819-01	1	105969819	106013201	26	-0.4184
TCGA-AF-2689-10A-01D-0819-01	1	106013368	109977503	2496	0.0148
TCGA-AF-2689-10A-01D-0819-01	1	109979735	110029038	32	0.4599
TCGA-AF-2689-10A-01D-0819-01	1	110034497	110044476	18	1.9575
TCGA-AF-2689-10A-01D-0819-01	1	110046521	112497488	1959	0.0107
TCGA-AF-2689-10A-01D-0819-01	1	112497610	112498913	24	0.5174
TCGA-AF-2689-10A-01D-0819-01	1	112507479	116996098	2892	0.0218
TCGA-AF-2689-10A-01D-0819-01	1	117001894	117001927	2	-1.894
TCGA-AF-2689-10A-01D-0819-01	1	117007859	147303148	3493	0.0418
TCGA-AF-2689-10A-01D-0819-01	1	147306690	147469422	80	-0.7399
TCGA-AF-2689-10A-01D-0819-01	1	147469502	147703466	83	-0.2888
TCGA-AF-2689-10A-01D-0819-01	1	147788464	150822330	1499	0.0776
TCGA-AF-2689-10A-01D-0819-01	1	150822391	150853200	33	0.5356
TCGA-AF-2689-10A-01D-0819-01	1	150853218	151029291	185	0.0401
TCGA-AF-2689-10A-01D-0819-01	1	151029386	151035324	24	0.6888
TCGA-AF-2689-10A-01D-0819-01	1	151040529	151938871	624	0.0283
TCGA-AF-2689-10A-01D-0819-01	1	151940298	152001993	25	0.6054
TCGA-AF-2689-10A-01D-0819-01	1	152004220	173063028	14237	0.0182
TCGA-AF-2689-10A-01D-0819-01	1	173063179	173068360	15	-0.8496
TCGA-AF-2689-10A-01D-0819-01	1	173068463	185982477	8689	0.03
TCGA-AF-2689-10A-01D-0819-01	1	185984183	185987992	2	-2.8146
TCGA-AF-2689-10A-01D-0819-01	1	185991233	191422415	3575	-0.0071
TCGA-AF-2689-10A-01D-0819-01	1	191422902	191422971	4	2.0445
TCGA-AF-2689-10A-01D-0819-01	1	191426346	194994473	2402	-0.0093
TCGA-AF-2689-10A-01D-0819-01	1	194997658	195068407	87	-0.5328
TCGA-AF-2689-10A-01D-0819-01	1	195068428	217746657	15571	0.0225
TCGA-AF-2689-10A-01D-0819-01	1	217746981	217752089	2	-1.6845
TCGA-AF-2689-10A-01D-0819-01	1	217752937	224047217	4054	0.0225
TCGA-AF-2689-10A-01D-0819-01	1	224055738	224134485	59	0.3503
TCGA-AF-2689-10A-01D-0819-01	1	224135550	240133607	11704	0.0238
TCGA-AF-2689-10A-01D-0819-01	1	240135667	240242237	53	0.3301
TCGA-AF-2689-10A-01D-0819-01	1	240243618	246645274	4314	0.0262
TCGA-AF-2689-10A-01D-0819-01	1	246645839	246677130	13	-0.7781
TCGA-AF-2689-10A-01D-0819-01	1	246679946	247191011	213	0.1226
TCGA-AF-2689-10A-01D-0819-01	2	2784	13624530	10340	0.0279
TCGA-AF-2689-10A-01D-0819-01	2	13626271	13637499	8	-1.4544
TCGA-AF-2689-10A-01D-0819-01	2	13639162	25088711	7960	0.0148
TCGA-AF-2689-10A-01D-0819-01	2	25090223	25090942	2	-1.7993
TCGA-AF-2689-10A-01D-0819-01	2	25091003	26282955	562	0.0467
TCGA-AF-2689-10A-01D-0819-01	2	26283132	26283240	2	-2.226
TCGA-AF-2689-10A-01D-0819-01	2	26288262	30837418	2832	0.029
TCGA-AF-2689-10A-01D-0819-01	2	30837790	30837818	2	-1.9688
TCGA-AF-2689-10A-01D-0819-01	2	30838037	34554898	2429	0.0197
TCGA-AF-2689-10A-01D-0819-01	2	34555087	34590561	44	0.6485
TCGA-AF-2689-10A-01D-0819-01	2	34590667	34975710	276	-0.0582
TCGA-AF-2689-10A-01D-0819-01	2	34976927	34977531	4	-1.287
TCGA-AF-2689-10A-01D-0819-01	2	34980809	52617759	12790	9.00E-04
TCGA-AF-2689-10A-01D-0819-01	2	52617979	52634830	15	-0.8206
TCGA-AF-2689-10A-01D-0819-01	2	52634878	97391786	24110	0.0136
TCGA-AF-2689-10A-01D-0819-01	2	97429511	97528621	12	-0.8382
TCGA-AF-2689-10A-01D-0819-01	2	97533310	106241081	5579	0.0165
TCGA-AF-2689-10A-01D-0819-01	2	106241154	106253687	14	0.6869
TCGA-AF-2689-10A-01D-0819-01	2	106253840	115246961	4559	0.0306
TCGA-AF-2689-10A-01D-0819-01	2	115247041	115256049	19	-0.4899
TCGA-AF-2689-10A-01D-0819-01	2	115256064	130537224	9784	0.0052
TCGA-AF-2689-10A-01D-0819-01	2	130537320	130715334	39	0.4612
TCGA-AF-2689-10A-01D-0819-01	2	130715436	131937876	408	0.0669
TCGA-AF-2689-10A-01D-0819-01	2	131938478	131997306	27	0.4688
TCGA-AF-2689-10A-01D-0819-01	2	131997387	146578555	9131	0.0012
TCGA-AF-2689-10A-01D-0819-01	2	146580874	146583404	24	0.8897
TCGA-AF-2689-10A-01D-0819-01	2	146594276	154202700	4651	0.0141
TCGA-AF-2689-10A-01D-0819-01	2	154203391	154219681	3	-1.805
TCGA-AF-2689-10A-01D-0819-01	2	154219695	184929156	18982	0.0135
TCGA-AF-2689-10A-01D-0819-01	2	184932733	184942201	11	-0.8402
TCGA-AF-2689-10A-01D-0819-01	2	184942347	189080510	2212	-0.0337
TCGA-AF-2689-10A-01D-0819-01	2	189091527	189092164	2	-1.4979
TCGA-AF-2689-10A-01D-0819-01	2	189095852	203001204	7983	-0.0017
TCGA-AF-2689-10A-01D-0819-01	2	203001257	203021883	47	0.3433
TCGA-AF-2689-10A-01D-0819-01	2	203023137	208058436	3121	0.0319
TCGA-AF-2689-10A-01D-0819-01	2	208058492	208058507	2	-2.4873
TCGA-AF-2689-10A-01D-0819-01	2	208058564	212873706	3045	0.0278
TCGA-AF-2689-10A-01D-0819-01	2	212874901	212906692	62	-0.2664
TCGA-AF-2689-10A-01D-0819-01	2	212907231	230472702	11529	0.0172
TCGA-AF-2689-10A-01D-0819-01	2	230477912	230584026	46	0.3665
TCGA-AF-2689-10A-01D-0819-01	2	230585110	232072538	822	0.0213
TCGA-AF-2689-10A-01D-0819-01	2	232075540	232172060	62	0.4259
TCGA-AF-2689-10A-01D-0819-01	2	232172552	232248925	24	-0.0346
TCGA-AF-2689-10A-01D-0819-01	2	232251032	232260870	6	0.8464
TCGA-AF-2689-10A-01D-0819-01	2	232265535	232901812	302	0.0369
TCGA-AF-2689-10A-01D-0819-01	2	232912603	233026976	95	0.5009
TCGA-AF-2689-10A-01D-0819-01	2	233028221	241276509	5570	0.0239
TCGA-AF-2689-10A-01D-0819-01	2	241293484	241376618	29	0.4209
TCGA-AF-2689-10A-01D-0819-01	2	241382335	241620076	102	0.0505
TCGA-AF-2689-10A-01D-0819-01	2	241620475	241628223	4	-1.0195
TCGA-AF-2689-10A-01D-0819-01	2	241637052	242126050	281	0.03
TCGA-AF-2689-10A-01D-0819-01	2	242126642	242432069	61	0.5212
TCGA-AF-2689-10A-01D-0819-01	2	242564139	242738129	142	0.1719
TCGA-AF-2689-10A-01D-0819-01	3	35345	2943640	2558	-0.109
TCGA-AF-2689-10A-01D-0819-01	3	2944059	2948039	5	-1.6075
TCGA-AF-2689-10A-01D-0819-01	3	2950082	5030140	1938	1.00E-04
TCGA-AF-2689-10A-01D-0819-01	3	5030880	5134041	83	0.3287
TCGA-AF-2689-10A-01D-0819-01	3	5138417	6621543	1265	-0.0551
TCGA-AF-2689-10A-01D-0819-01	3	6626128	6630078	24	-1.3126
TCGA-AF-2689-10A-01D-0819-01	3	6630248	10162068	2764	0.0051
TCGA-AF-2689-10A-01D-0819-01	3	10162081	10226906	57	0.4659
TCGA-AF-2689-10A-01D-0819-01	3	10226947	10229797	8	-0.0489
TCGA-AF-2689-10A-01D-0819-01	3	10232507	10279523	41	0.4426
TCGA-AF-2689-10A-01D-0819-01	3	10280429	12648371	1800	0.0254
TCGA-AF-2689-10A-01D-0819-01	3	12657749	12722690	64	0.4488
TCGA-AF-2689-10A-01D-0819-01	3	12724130	26573892	9467	3.00E-04
TCGA-AF-2689-10A-01D-0819-01	3	26576104	26587170	17	0.5709
TCGA-AF-2689-10A-01D-0819-01	3	26588205	68828854	27810	0.0129
TCGA-AF-2689-10A-01D-0819-01	3	68828949	68830103	14	-1.8266
TCGA-AF-2689-10A-01D-0819-01	3	68831448	75503860	4880	0.0107
TCGA-AF-2689-10A-01D-0819-01	3	75509797	75651239	62	0.4065
TCGA-AF-2689-10A-01D-0819-01	3	75655239	75669495	6	1.1808
TCGA-AF-2689-10A-01D-0819-01	3	75677871	76887511	642	0.0056
TCGA-AF-2689-10A-01D-0819-01	3	76888618	76921264	27	-0.5555
TCGA-AF-2689-10A-01D-0819-01	3	76922041	78552454	968	-0.0025
TCGA-AF-2689-10A-01D-0819-01	3	78552990	78556635	12	-0.7157
TCGA-AF-2689-10A-01D-0819-01	3	78556643	82347963	2127	0.0063
TCGA-AF-2689-10A-01D-0819-01	3	82351144	82354739	2	-1.8939
TCGA-AF-2689-10A-01D-0819-01	3	82357329	82947239	349	0.0265
TCGA-AF-2689-10A-01D-0819-01	3	82955469	82955733	6	-1.3773
TCGA-AF-2689-10A-01D-0819-01	3	82963735	84430243	680	-9.00E-04
TCGA-AF-2689-10A-01D-0819-01	3	84432989	84435205	2	-1.8223
TCGA-AF-2689-10A-01D-0819-01	3	84435205	89489946	2930	-0.0018
TCGA-AF-2689-10A-01D-0819-01	3	89490356	89502071	32	-1.1434
TCGA-AF-2689-10A-01D-0819-01	3	89502611	100419653	3245	0.013
TCGA-AF-2689-10A-01D-0819-01	3	100420474	100431798	31	-0.781
TCGA-AF-2689-10A-01D-0819-01	3	100431846	109183943	5236	0.0068
TCGA-AF-2689-10A-01D-0819-01	3	109186163	109186233	3	-1.4349
TCGA-AF-2689-10A-01D-0819-01	3	109186263	111756549	1587	-0.001
TCGA-AF-2689-10A-01D-0819-01	3	111757087	111764963	6	-1.5567
TCGA-AF-2689-10A-01D-0819-01	3	111767543	129749908	11233	0.0224
TCGA-AF-2689-10A-01D-0819-01	3	129752583	129825350	41	0.5716
TCGA-AF-2689-10A-01D-0819-01	3	129827476	129862942	18	-0.06
TCGA-AF-2689-10A-01D-0819-01	3	129863939	129895021	16	1.2883
TCGA-AF-2689-10A-01D-0819-01	3	129896851	138515750	5189	0.0178
TCGA-AF-2689-10A-01D-0819-01	3	138515950	138515953	3	2.3065
TCGA-AF-2689-10A-01D-0819-01	3	138516112	148439856	6211	0.0021
TCGA-AF-2689-10A-01D-0819-01	3	148439968	148443128	2	-2.6445
TCGA-AF-2689-10A-01D-0819-01	3	148443334	151992917	2136	0.0023
