GeneSymbol	Chromosome	Strand	txStarts	txEnds	MappingID	TotalMappingNumber	AbnormalMerge	OverlapWith
NABP2	CHR12	+	56618124	56623638	1	1	N	
SLC39A5	CHR12	+	56623819	56631629	1	1	N	
ANKRD52	CHR12	-	56631590	56652143	1	1	N	
COQ10A	CHR12	+	56660641	56664750	1	1	N	
CS	CHR12	-	56665482	56694175	1	1	N	
CNPY2	CHR12	-	56704212	56710128	1	1	N	PAN2 CHR12 - 56710006 56727837;
PAN2	CHR12	-	56710006	56727837	1	1	N	CNPY2 CHR12 - 56704212 56710128;
IL23A	CHR12	+	56732662	56734194	1	1	N	
STAT2	CHR12	-	56735381	56754037	1	1	N	
APOF	CHR12	-	56754354	56756583	1	1	N	
TIMELESS	CHR12	-	56810156	56843200	1	1	N	
MIP	CHR12	-	56843285	56848435	1	1	N	
SPRYD4	CHR12	+	56862300	56864767	1	1	N	
GLS2	CHR12	-	56864735	56882181	1	1	N	
RBMS2	CHR12	+	56915608	56989980	1	1	N	
BAZ2A	CHR12	-	56989379	57030163	1	1	N	
ATP5B	CHR12	-	57031958	57039852	1	1	N	SNORD59A CHR12 - 57038810 57038885;SNORD59B CHR12 - 57037463 57037538;
SNORD59B	CHR12	-	57037463	57037538	1	1	N	ATP5B CHR12 - 57031958 57039852;
SNORD59A	CHR12	-	57038810	57038885	1	1	N	ATP5B CHR12 - 57031958 57039852;
PTGES3	CHR12	-	57057124	57082078	1	1	N	
NACA	CHR12	-	57106210	57119326	1	1	N	
PRIM1	CHR12	-	57125363	57146146	1	1	N	
HSD17B6	CHR12	+	57157107	57181574	1	1	N	
SDR9C7	CHR12	-	57316937	57328189	1	1	N	
RDH16	CHR12	-	57345215	57351418	1	1	N	
GPR182	CHR12	+	57388354	57390469	1	1	N	
ZBTB39	CHR12	-	57392616	57400297	1	1	N	
TAC3	CHR12	-	57403780	57410344	1	1	N	
MYO1A	CHR12	-	57422300	57444549	1	1	N	
TMEM194A	CHR12	-	57449425	57472574	1	1	N	
NAB2	CHR12	+	57482676	57489259	1	1	N	
STAT6	CHR12	-	57489186	57505196	1	1	N	
LRP1	CHR12	+	57522281	57607125	1	1	N	MIR1228 CHR12 + 57588286 57588359;
MIR1228	CHR12	+	57588286	57588359	1	1	N	LRP1 CHR12 + 57522281 57607125;
NXPH4	CHR12	+	57610577	57620232	1	1	N	
SHMT2	CHR12	+	57623355	57628718	1	1	N	
NDUFA4L2	CHR12	-	57628685	57634475	1	1	N	
STAC3	CHR12	-	57637241	57644969	1	1	N	
R3HDM2	CHR12	-	57647547	57704246	1	1	N	
INHBC	CHR12	+	57828542	57844609	1	1	N	
INHBE	CHR12	+	57849095	57851791	1	1	N	
GLI1	CHR12	+	57853917	57866047	1	1	N	
ARHGAP9	CHR12	-	57866037	57873633	1	1	N	
MARS	CHR12	+	57881735	57910438	1	1	N	
DDIT3	CHR12	-	57910370	57914300	1	1	N	
MBD6	CHR12	+	57916658	57923931	1	1	N	
DCTN2	CHR12	-	57923832	57941114	1	1	N	
KIF5A	CHR12	+	57943846	57978554	1	1	N	
PIP4K2C	CHR12	+	57984941	57997211	1	1	N	
DTX3	CHR12	+	57998603	58003583	1	1	N	
ARHGEF25	CHR12	+	58003962	58011028	1	1	N	
SLC26A10	CHR12	+	58013692	58019934	1	1	N	
B4GALNT1	CHR12	-	58019550	58026985	1	1	N	
OS9	CHR12	+	58087737	58115340	1	1	N	
AGAP2	CHR12	-	58118075	58135944	1	1	N	
LOC100130776	CHR12	+	58120022	58122139	1	1	N	
TSPAN31	CHR12	+	58138783	58142026	1	1	N	
CDK4	CHR12	-	58141509	58146230	1	1	N	
MARCH9	CHR12	+	58148880	58154193	1	1	N	
CYP27B1	CHR12	-	58156116	58160976	1	1	N	
METTL1	CHR12	-	58162350	58165914	1	1	N	
METTL21B	CHR12	+	58166382	58176324	1	1	N	
TSFM	CHR12	+	58176527	58196639	1	1	N	
AVIL	CHR12	-	58191159	58209852	1	1	N	
CTDSP2	CHR12	-	58213709	58240747	1	1	N	MIR26A2 CHR12 - 58218391 58218475;
MIR26A2	CHR12	-	58218391	58218475	1	1	N	CTDSP2 CHR12 - 58213709 58240747;
LOC100506844	CHR12	-	58325231	58329947	1	1	N	
XRCC6BP1	CHR12	+	58335444	58351052	1	1	N	
LRIG3	CHR12	-	59265936	59314319	1	1	N	
SLC16A7	CHR12	+	59989820	60183635	1	1	N	
FAM19A2	CHR12	-	62102028	62586620	1	1	N	
USP15	CHR12	+	62654120	62803501	1	1	N	
MON2	CHR12	+	62860596	62991363	1	1	N	
C12orf61	CHR12	-	62995530	62997214	1	1	N	
MIRLET7I	CHR12	+	62997465	62997549	1	1	N	
PPM1H	CHR12	-	63037762	63328665	1	1	N	
AVPR1A	CHR12	-	63536538	63546590	1	1	N	
DPY19L2	CHR12	-	63952692	64062354	1	1	N	
TMEM5	CHR12	+	64173636	64202887	1	1	N	
SRGAP1	CHR12	+	64238540	64541613	1	1	N	
C12orf66	CHR12	-	64586418	64616076	1	1	N	
C12orf56	CHR12	-	64660762	64784345	1	1	N	
XPOT	CHR12	+	64798152	64842463	1	1	N	
TBK1	CHR12	+	64845839	64895899	1	1	N	
RASSF3	CHR12	+	65004292	65091347	1	1	N	MIR548C CHR12 + 65016288 65016385;
MIR548Z	CHR12	-	65016288	65016385	1	1	N	
MIR548C	CHR12	+	65016288	65016385	1	1	N	RASSF3 CHR12 + 65004292 65091347;
GNS	CHR12	-	65107221	65153226	1	1	N	
TBC1D30	CHR12	+	65218351	65274798	1	1	N	
FLJ41278	CHR12	+	65277553	65371302	1	1	N	
WIF1	CHR12	-	65444403	65515346	1	1	N	
LEMD3	CHR12	+	65563350	65642141	1	1	N	
MSRB3	CHR12	+	65672422	65860687	1	1	N	
RPSAP52	CHR12	-	66151799	66220754	1	1	N	
HMGA2	CHR12	+	66218239	66360071	1	1	N	
LLPH	CHR12	-	66516848	66524533	1	1	N	
TMBIM4	CHR12	-	66530716	66563807	1	1	N	
IRAK3	CHR12	+	66582977	66648394	1	1	N	
HELB	CHR12	+	66696334	66737423	1	1	N	
GRIP1	CHR12	-	66741210	67072925	1	1	N	
CAND1	CHR12	+	67663060	67708388	1	1	N	
DYRK2	CHR12	+	68042511	68056444	1	1	N	
IFNG	CHR12	-	68548549	68553521	1	1	N	
IL26	CHR12	-	68595128	68619571	1	1	N	
IL22	CHR12	-	68642024	68647281	1	1	N	
MDM1	CHR12	-	68688345	68726161	1	1	N	
RAP1B	CHR12	+	69004618	69054385	1	1	N	
SNORA70G	CHR12	-	69021013	69021155	1	1	N	
LOC100507250	CHR12	-	69068150	69080639	1	1	N	
NUP107	CHR12	+	69080730	69136473	1	1	N	
SLC35E3	CHR12	+	69139935	69159853	1	1	N	
MDM2	CHR12	+	69201970	69239320	1	1	N	
CPM	CHR12	-	69244955	69357020	1	1	N	
CPSF6	CHR12	+	69633316	69668138	1	1	N	
MIR1279	CHR12	-	69666936	69666998	1	1	N	
LYZ	CHR12	+	69742133	69748013	1	1	N	
YEATS4	CHR12	+	69753531	69784576	1	1	N	
FRS2	CHR12	+	69864128	69973562	1	1	N	
MIR3913-1	CHR12	-	69978501	69978603	1	1	N	
MIR3913-2	CHR12	+	69978502	69978602	1	1	N	
CCT2	CHR12	+	69979207	69995357	1	1	N	
LRRC10	CHR12	-	70002344	70004942	1	1	N	
BEST3	CHR12	-	70047388	70093196	1	1	N	
RAB3IP	CHR12	+	70132630	70216984	1	1	N	
CNOT2	CHR12	+	70636773	70748773	1	1	N	
KCNMB4	CHR12	+	70760061	70828072	1	1	N	
PTPRB	CHR12	-	70910631	71031220	1	1	N	
PTPRR	CHR12	-	71031852	71314584	1	1	N	
TSPAN8	CHR12	-	71518876	71551779	1	1	N	
LGR5	CHR12	+	71833812	71978621	1	1	N	
ZFC3H1	CHR12	-	72003378	72057749	1	1	N	
THAP2	CHR12	+	72057676	72074428	1	1	N	
TMEM19	CHR12	+	72079877	72097839	1	1	N	
RAB21	CHR12	+	72148657	72181150	1	1	N	
TBC1D15	CHR12	+	72233486	72320629	1	1	N	
MRS2P2	CHR12	-	72242073	72244763	1	1	N	
TPH2	CHR12	+	72332625	72426221	1	1	N	
TRHDE-AS1	CHR12	-	72647286	72667289	1	1	N	
TRHDE	CHR12	+	72666528	73059422	1	1	N	
LOC100507377	CHR12	-	74526955	74686411	1	1	N	
ATXN7L3B	CHR12	+	74931550	74935232	1	1	N	
KCNC2	CHR12	-	75433857	75603528	1	1	N	
CAPS2	CHR12	-	75669758	75723836	1	1	N	
GLIPR1L1	CHR12	+	75728462	75764169	1	1	N	
GLIPR1L2	CHR12	+	75784849	75826177	1	1	N	
GLIPR1	CHR12	+	75874512	75895716	1	1	N	
KRR1	CHR12	-	75891418	75905418	1	1	N	
PHLDA1	CHR12	-	76419226	76425556	1	1	N	
NAP1L1	CHR12	-	76438671	76478738	1	1	N	
BBS10	CHR12	-	76738265	76742222	1	1	N	
OSBPL8	CHR12	-	76745577	76953589	1	1	N	
ZDHHC17	CHR12	+	77157853	77247474	1	1	N	
CSRP2	CHR12	-	77252495	77272799	1	1	N	
E2F7	CHR12	-	77415025	77459360	1	1	N	
NAV3	CHR12	+	78225068	78606790	1	1	N	
SYT1	CHR12	+	79257772	79845788	1	1	N	MIR1252 CHR12 + 79813036 79813101;
MIR1252	CHR12	+	79813036	79813101	1	1	N	SYT1 CHR12 + 79257772 79845788;
MIR5692B	CHR12	+	79850650	79852440	1	1	N	
PAWR	CHR12	-	79985744	80084790	1	1	N	
PPP1R12A	CHR12	-	80167342	80329235	1	1	N	
OTOGL	CHR12	+	80603232	80772870	1	1	N	
PTPRQ	CHR12	+	80838125	81073968	1	1	N	
MYF6	CHR12	+	81101407	81103256	1	1	N	
MYF5	CHR12	+	81110707	81113447	1	1	N	
LIN7A	CHR12	-	81191170	81331694	1	1	N	MIR617 CHR12 - 81226311 81226408;MIR618 CHR12 - 81329514 81329612;
MIR617	CHR12	-	81226311	81226408	1	1	N	LIN7A CHR12 - 81191170 81331694;
MIR618	CHR12	-	81329514	81329612	1	1	N	LIN7A CHR12 - 81191170 81331694;
ACSS3	CHR12	+	81471808	81649582	1	1	N	MIR4699 CHR12 + 81552166 81552240;
MIR4699	CHR12	+	81552166	81552240	1	1	N	ACSS3 CHR12 + 81471808 81649582;
PPFIA2	CHR12	-	81652044	82153109	1	1	N	
CCDC59	CHR12	-	82746082	82752584	1	1	N	
METTL25	CHR12	+	82752275	82873016	1	1	N	
TMTC2	CHR12	+	83080933	83528067	1	1	N	
SLC6A15	CHR12	-	85253266	85306608	1	1	N	
TSPAN19	CHR12	-	85408093	85430055	1	1	N	
LRRIQ1	CHR12	+	85430098	85638883	1	1	N	
ALX1	CHR12	+	85674035	85695561	1	1	N	
RASSF9	CHR12	-	86198330	86230318	1	1	N	
NTS	CHR12	+	86268072	86276770	1	1	N	
MGAT4C	CHR12	-	86373036	87232681	1	1	N	MIR548AL CHR12 - 86946651 86946729;
MIR548AL	CHR12	-	86946651	86946729	1	1	N	MGAT4C CHR12 - 86373036 87232681;
MKRN9P	CHR12	-	88176662	88178488	1	1	N	
C12orf50	CHR12	-	88373815	88423176	1	1	N	
C12orf29	CHR12	+	88429267	88443937	1	1	N	
CEP290	CHR12	-	88442789	88535993	1	1	N	
TMTC3	CHR12	+	88536072	88593664	1	1	N	
KITLG	CHR12	-	88886569	88974250	1	1	N	
LOC728084	CHR12	-	89404902	89413469	1	1	N	
DUSP6	CHR12	-	89741836	89746296	1	1	N	
POC1B	CHR12	-	89813497	89920039	1	1	N	GALNT4 CHR12 - 89913189 89918583;POC1B-GALNT4 CHR12 - 89913189 89920039;
GALNT4	CHR12	-	89913189	89918583	1	1	N	POC1B CHR12 - 89813497 89920039;POC1B-GALNT4 CHR12 - 89913189 89920039;
POC1B-GALNT4	CHR12	-	89913189	89920039	1	1	N	GALNT4 CHR12 - 89913189 89918583;POC1B CHR12 - 89813497 89920039;
ATP2B1	CHR12	-	89981825	90049844	1	1	N	
LOC338758	CHR12	+	90102731	90105729	1	1	N	
LINC00615	CHR12	+	91311799	91342446	1	1	N	
CCER1	CHR12	-	91345991	91348953	1	1	N	
EPYC	CHR12	-	91357455	91398803	1	1	N	
KERA	CHR12	-	91444270	91452131	1	1	N	
LUM	CHR12	-	91497231	91505542	1	1	N	
DCN	CHR12	-	91539034	91576806	1	1	N	
LOC256021	CHR12	-	92378751	92536447	1	1	N	BTG1 CHR12 - 92534053 92539673;
BTG1	CHR12	-	92534053	92539673	1	1	N	LOC256021 CHR12 - 92378751 92536447;
CLLU1OS	CHR12	-	92813869	92821924	1	1	N	
CLLU1	CHR12	+	92815306	92824778	1	1	N	
C12orf74	CHR12	+	93096618	93102325	1	1	N	
PLEKHG7	CHR12	+	93130264	93165868	1	1	N	
EEA1	CHR12	-	93166284	93323107	1	1	N	
LOC643339	CHR12	-	93397533	93771512	1	1	N	
NUDT4	CHR12	+	93771700	93797024	1	1	N	NUDT4P1 CHR12 + 93771745 93796052;
NUDT4P1	CHR12	+	93771745	93796052	1	1	N	NUDT4 CHR12 + 93771700 93797024;
UBE2N	CHR12	-	93802087	93836026	1	1	N	
MRPL42	CHR12	+	93861265	93897548	1	1	N	
SOCS2-AS1	CHR12	-	93959403	93965174	1	1	N	
SOCS2	CHR12	+	93963597	93970521	1	1	N	
CRADD	CHR12	+	94071150	94244531	1	1	N	
PLXNC1	CHR12	+	94542498	94701451	1	1	N	
CCDC41	CHR12	-	94702055	94853764	1	1	N	
LOC144486	CHR12	+	94853778	94856344	1	1	N	
MIR5700	CHR12	+	94955564	94955635	1	1	N	
TMCC3	CHR12	-	94960899	95044324	1	1	N	
MIR492	CHR12	+	95228173	95228289	1	1	N	KRT19P2 CHR12 + 95228229 95228804;
KRT19P2	CHR12	+	95228229	95228804	1	1	N	MIR492 CHR12 + 95228173 95228289;
NDUFA12	CHR12	-	95365103	95397489	1	1	N	
NR2C1	CHR12	-	95414004	95467404	1	1	N	
FGD6	CHR12	-	95470524	95611240	1	1	N	
VEZT	CHR12	+	95611521	95696566	1	1	N	
MIR331	CHR12	+	95702195	95702289	1	1	N	
MIR3685	CHR12	+	95703698	95703760	1	1	N	
METAP2	CHR12	+	95867821	95909613	1	1	N	
USP44	CHR12	-	95910887	95945263	1	1	N	
NTN4	CHR12	-	96051582	96184536	1	1	N	
SNRPF	CHR12	+	96252708	96260238	1	1	N	
CCDC38	CHR12	-	96260825	96336428	1	1	N	
AMDHD1	CHR12	+	96337070	96362370	1	1	N	
HAL	CHR12	-	96366439	96390143	1	1	N	
LTA4H	CHR12	-	96394530	96437298	1	1	N	
ELK3	CHR12	+	96588206	96661606	1	1	N	
CDK17	CHR12	-	96672038	96794366	1	1	N	
NEDD1	CHR12	+	97301000	97347469	1	1	N	
RMST	CHR12	+	97858798	97927544	1	1	N	MIR1251 CHR12 + 97885686 97885756;
MIR1251	CHR12	+	97885686	97885756	1	1	N	RMST CHR12 + 97858798 97927544;
MIR135A2	CHR12	+	97957589	97957689	1	1	N	
MIR4303	CHR12	-	98389160	98389226	1	1	N	
SLC9A7P1	CHR12	-	98847618	98850923	1	1	N	
LOC643770	CHR12	-	98879321	98897633	1	1	N	
TMPO-AS1	CHR12	-	98906750	98910004	1	1	N	
TMPO	CHR12	+	98909350	98944157	1	1	N	
SLC25A3	CHR12	+	98987402	98995778	1	1	N	SNORA53 CHR12 + 98993412 98993662;
SNORA53	CHR12	+	98993412	98993662	1	1	N	SLC25A3 CHR12 + 98987402 98995778;
IKBIP	CHR12	-	99007181	99038829	1	1	N	
APAF1	CHR12	+	99039077	99129211	1	1	N	
ANKS1B	CHR12	-	99128568	100378432	1	1	N	
FAM71C	CHR12	+	100041527	100043892	1	1	N	
UHRF1BP1L	CHR12	-	100430862	100536642	1	1	N	
GOLGA2P5	CHR12	-	100550174	100567121	1	1	N	
MIR1827	CHR12	+	100583661	100583727	1	1	N	
ACTR6	CHR12	+	100593864	100618202	1	1	N	
DEPDC4	CHR12	-	100646041	100660857	1	1	N	
SCYL2	CHR12	+	100661548	100733914	1	1	N	
SLC17A8	CHR12	+	100750856	100815837	1	1	N	
NR1H4	CHR12	+	100867550	100957645	1	1	N	
GAS2L3	CHR12	+	100967488	101018685	1	1	N	
ANO4	CHR12	+	101188373	101522419	1	1	N	
SLC5A8	CHR12	-	101549993	101604016	1	1	N	
UTP20	CHR12	+	101673904	101780397	1	1	N	
ARL1	CHR12	-	101786902	101801572	1	1	N	
SPIC	CHR12	+	101871334	101880775	1	1	N	
MYBPC1	CHR12	+	101988708	102079658	1	1	N	
CHPT1	CHR12	+	102091416	102122846	1	1	N	
SYCP3	CHR12	-	102122425	102133250	1	1	N	
GNPTAB	CHR12	-	102139274	102224645	1	1	N	
DRAM1	CHR12	+	102271104	102317401	1	1	N	
CCDC53	CHR12	-	102406716	102455899	1	1	N	
NUP37	CHR12	-	102467972	102512361	1	1	N	
PARPBP	CHR12	+	102513955	102591298	1	1	N	
PMCH	CHR12	-	102590236	102591614	1	1	N	
IGF1	CHR12	-	102789644	102874378	1	1	N	
LINC00485	CHR12	-	103203060	103218177	1	1	N	
PAH	CHR12	-	103232103	103311381	1	1	N	
ASCL1	CHR12	+	103351451	103354294	1	1	N	
C12orf42	CHR12	-	103695732	103889749	1	1	N	
STAB2	CHR12	+	103981068	104160502	1	1	N	
NT5DC3	CHR12	-	104166080	104234975	1	1	N	
GNN	CHR12	-	104237526	104323989	1	1	N	
HSP90B1	CHR12	+	104324111	104341708	1	1	N	MIR3652 CHR12 + 104324202 104324333;
MIR3652	CHR12	+	104324202	104324333	1	1	N	HSP90B1 CHR12 + 104324111 104341708;
C12orf73	CHR12	-	104343980	104350993	1	1	N	
TDG	CHR12	+	104359592	104382656	1	1	N	
GLT8D2	CHR12	-	104382764	104443915	1	1	N	
HCFC2	CHR12	+	104458235	104500304	1	1	N	
NFYB	CHR12	-	104510857	104532040	1	1	N	
TXNRD1	CHR12	+	104609556	104744085	1	1	N	EID3 CHR12 + 104697509 104698982;
EID3	CHR12	+	104697509	104698982	1	1	N	TXNRD1 CHR12 + 104609556 104744085;
CHST11	CHR12	+	104850691	105155792	1	1	N	MIR3922 CHR12 + 104985410 104985494;
MIR3922	CHR12	+	104985410	104985494	1	1	N	CHST11 CHR12 + 104850691 105155792;
SLC41A2	CHR12	-	105197274	105322472	1	1	N	
C12orf45	CHR12	+	105380097	105388505	1	1	N	
ALDH1L2	CHR12	-	105413561	105478341	1	1	N	
KIAA1033	CHR12	+	105501491	105562906	1	1	N	
APPL2	CHR12	-	105567074	105630008	1	1	N	
C12orf75	CHR12	+	105724413	105765296	1	1	N	
NUAK1	CHR12	-	106457124	106533811	1	1	N	
CKAP4	CHR12	-	106631658	106641713	1	1	N	
TCP11L2	CHR12	+	106696580	106740792	1	1	N	
POLR3B	CHR12	+	106751435	106903976	1	1	N	
LOC100287944	CHR12	-	106890187	107168609	1	1	N	LOC100505978 CHR12 - 107074535 107078478;
RFX4	CHR12	+	106976684	107156582	1	1	N	
LOC100505978	CHR12	-	107074535	107078478	1	1	N	LOC100287944 CHR12 - 106890187 107168609;
RIC8B	CHR12	+	107168398	107283094	1	1	N	
C12orf23	CHR12	+	107349543	107367813	1	1	N	
MTERFD3	CHR12	-	107371068	107380929	1	1	N	
CRY1	CHR12	-	107385142	107487635	1	1	N	
BTBD11	CHR12	+	107712196	108053419	1	1	N	
PWP1	CHR12	+	108079589	108106257	1	1	N	
PRDM4	CHR12	-	108126642	108154914	1	1	N	
ASCL4	CHR12	+	108168161	108170421	1	1	N	
LOC728739	CHR12	-	108296926	108297548	1	1	N	
WSCD2	CHR12	+	108523510	108644313	1	1	N	
CMKLR1	CHR12	-	108681820	108733094	1	1	N	
FICD	CHR12	+	108909050	108913380	1	1	N	
SART3	CHR12	-	108915990	108955165	1	1	N	
ISCU	CHR12	+	108956293	108963160	1	1	N	
TMEM119	CHR12	-	108983621	108991894	1	1	N	
SELPLG	CHR12	-	109015679	109027670	1	1	N	
CORO1C	CHR12	-	109038886	109125295	1	1	N	
SSH1	CHR12	-	109176465	109251359	1	1	N	
DAO	CHR12	+	109273856	109294710	1	1	N	
SVOP	CHR12	-	109304657	109458845	1	1	N	
USP30-AS1	CHR12	-	109489845	109491770	1	1	N	
USP30	CHR12	+	109490379	109525831	1	1	N	
ALKBH2	CHR12	-	109525992	109531293	1	1	N	
UNG	CHR12	+	109535398	109548798	1	1	N	
ACACB	CHR12	+	109577201	109706030	1	1	N	
FOXN4	CHR12	-	109715782	109747025	1	1	N	
MYO1H	CHR12	+	109826523	109886176	1	1	N	
KCTD10	CHR12	-	109886459	109915155	1	1	N	
UBE3B	CHR12	+	109915427	109974510	1	1	N	
MMAB	CHR12	-	109991520	110011358	1	1	N	
MVK	CHR12	+	110011499	110035071	1	1	N	
FAM222A	CHR12	+	110152186	110208312	1	1	N	
FAM222A-AS1	CHR12	-	110172013	110211292	1	1	N	
TRPV4	CHR12	-	110220891	110271212	1	1	N	
MIR4497	CHR12	+	110271152	110271241	1	1	N	
GLTP	CHR12	-	110288747	110318293	1	1	N	
TCHP	CHR12	+	110338078	110355874	1	1	N	
GIT2	CHR12	-	110367606	110434194	1	1	N	
ANKRD13A	CHR12	+	110437234	110477235	1	1	N	
C12orf76	CHR12	-	110478982	110505500	1	1	N	
IFT81	CHR12	+	110562139	110656600	1	1	N	
ATP2A2	CHR12	+	110719031	110788897	1	1	N	
ANAPC7	CHR12	-	110810704	110841535	1	1	N	
ARPC3	CHR12	-	110872705	110888158	1	1	N	
GPN3	CHR12	-	110890290	110906526	1	1	N	
FAM216A	CHR12	+	110906231	110928192	1	1	N	
VPS29	CHR12	-	110929329	110939916	1	1	N	
RAD9B	CHR12	+	110940004	110969891	1	1	N	
PPTC7	CHR12	-	110972236	111021064	1	1	N	
TCTN1	CHR12	+	111051831	111086935	1	1	N	
HVCN1	CHR12	-	111086490	111127617	1	1	N	
PPP1CC	CHR12	-	111157612	111180783	1	1	N	
CCDC63	CHR12	+	111284810	111345338	1	1	N	
MYL2	CHR12	-	111348623	111358404	1	1	N	
LOC100131138	CHR12	+	111374405	111375250	1	1	N	
CUX2	CHR12	+	111471827	111788358	1	1	N	
FAM109A	CHR12	-	111798454	111806925	1	1	N	
SH2B3	CHR12	+	111843751	111889427	1	1	N	
ATXN2	CHR12	-	111890017	112037480	1	1	N	
BRAP	CHR12	-	112079949	112123790	1	1	N	
ACAD10	CHR12	+	112123856	112194911	1	1	N	
ALDH2	CHR12	+	112204690	112247789	1	1	N	
MAPKAPK5-AS1	CHR12	-	112277572	112280706	1	1	N	
MAPKAPK5	CHR12	+	112280278	112331228	1	1	N	
ADAM1A	CHR12	+	112336866	112339706	1	1	N	
TMEM116	CHR12	-	112369086	112451023	1	1	N	
ERP29	CHR12	+	112451151	112461024	1	1	N	
NAA25	CHR12	-	112464492	112546635	1	1	N	
TRAFD1	CHR12	+	112563348	112591408	1	1	N	
HECTD4	CHR12	-	112597991	112819896	1	1	N	
RPL6	CHR12	-	112842993	112847443	1	1	N	
PTPN11	CHR12	+	112856535	112947717	1	1	N	
RPH3A	CHR12	+	113229548	113336684	1	1	N	
OAS1	CHR12	+	113344738	113357712	1	1	N	
OAS3	CHR12	+	113376248	113411054	1	1	N	
OAS2	CHR12	+	113416273	113449528	1	1	N	
DTX1	CHR12	+	113495661	113535833	1	1	N	
RASAL1	CHR12	-	113536623	113574044	1	1	N	
CCDC42B	CHR12	+	113587662	113597081	1	1	N	
DDX54	CHR12	-	113594977	113623284	1	1	N	
C12orf52	CHR12	+	113623554	113630119	1	1	N	
IQCD	CHR12	-	113633245	113658880	1	1	N	
TPCN1	CHR12	+	113659259	113736389	1	1	N	
SLC24A6	CHR12	-	113736570	113772925	1	1	N	
PLBD2	CHR12	+	113796370	113827458	1	1	N	
SDS	CHR12	-	113830250	113841692	1	1	N	
SDSL	CHR12	+	113860215	113876081	1	1	N	
LHX5	CHR12	-	113900693	113909877	1	1	N	
RBM19	CHR12	-	114254542	114404176	1	1	N	
TBX5	CHR12	-	114791734	114846247	1	1	N	
TBX5-AS1	CHR12	+	114845999	114850637	1	1	N	
TBX3	CHR12	-	115108058	115121969	1	1	N	
MED13L	CHR12	-	116396380	116714991	1	1	N	MIR620 CHR12 - 116586364 116586459;
MIR620	CHR12	-	116586364	116586459	1	1	N	MED13L CHR12 - 116396380 116714991;
MIR4472-2	CHR12	-	116866056	116866123	1	1	N	
LINC00173	CHR12	+	116971226	116974318	1	1	N	
MAP1LC3B2	CHR12	+	116997185	117014425	1	1	N	
C12orf49	CHR12	-	117153595	117175843	1	1	N	
RNFT2	CHR12	+	117176095	117291436	1	1	N	
HRK	CHR12	-	117299026	117319232	1	1	N	
FBXW8	CHR12	+	117348760	117468953	1	1	N	
TESC	CHR12	-	117476727	117537251	1	1	N	
FBXO21	CHR12	-	117581584	117628300	1	1	N	
NOS1	CHR12	-	117645946	117799607	1	1	N	
KSR2	CHR12	-	117890816	118406028	1	1	N	
RFC5	CHR12	+	118454505	118470042	1	1	N	
WSB2	CHR12	-	118470491	118498951	1	1	N	
VSIG10	CHR12	-	118501397	118541810	1	1	N	
PEBP1	CHR12	+	118573869	118583390	1	1	N	
TAOK3	CHR12	-	118587605	118810750	1	1	N	
SUDS3	CHR12	+	118814357	118855840	1	1	N	
SRRM4	CHR12	+	119419299	119600856	1	1	N	
HSPB8	CHR12	+	119616594	119632551	1	1	N	
LOC144742	CHR12	-	119721629	119741185	1	1	N	
CCDC60	CHR12	+	119772516	119978852	1	1	N	
TMEM233	CHR12	+	120031263	120079363	1	1	N	
PRKAB1	CHR12	+	120105760	120119429	1	1	N	
CIT	CHR12	-	120123594	120315095	1	1	N	MIR1178 CHR12 - 120151438 120151529;
MIR1178	CHR12	-	120151438	120151529	1	1	N	CIT CHR12 - 120123594 120315095;
CCDC64	CHR12	+	120427647	120532299	1	1	N	
RAB35	CHR12	-	120532898	120554643	1	1	N	
GCN1L1	CHR12	-	120565013	120632513	1	1	N	MIR4498 CHR12 - 120593237 120593303;
MIR4498	CHR12	-	120593237	120593303	1	1	N	GCN1L1 CHR12 - 120565013 120632513;
RPLP0	CHR12	-	120634502	120639014	1	1	N	
PXN-AS1	CHR12	+	120639093	120650631	1	1	N	
PXN	CHR12	-	120648241	120703574	1	1	N	
SIRT4	CHR12	+	120740123	120751045	1	1	N	
PLA2G1B	CHR12	-	120759913	120765592	1	1	N	
MSI1	CHR12	-	120779132	120806983	1	1	N	
COX6A1	CHR12	+	120875892	120878545	1	1	N	
TRIAP1	CHR12	-	120881763	120884215	1	1	N	
GATC	CHR12	+	120884240	120901556	1	1	N	
SRSF9	CHR12	-	120899470	120907558	1	1	N	
DYNLL1	CHR12	+	120907659	120936298	1	1	N	
LOC100506668	CHR12	-	120928140	120933749	1	1	N	
COQ5	CHR12	-	120941081	120966964	1	1	N	
RNF10	CHR12	+	120972131	121015397	1	1	N	
POP5	CHR12	-	121016847	121019201	1	1	N	
CABP1	CHR12	+	121078421	121105127	1	1	N	
MLEC	CHR12	+	121124948	121139667	1	1	N	
UNC119B	CHR12	+	121147830	121161443	1	1	N	MIR4700 CHR12 + 121160995 121161069;
MIR4700	CHR12	+	121160995	121161069	1	1	N	UNC119B CHR12 + 121147830 121161443;
ACADS	CHR12	+	121163570	121177811	1	1	N	
SPPL3	CHR12	-	121200312	121342155	1	1	N	
HNF1A-AS1	CHR12	-	121407640	121410095	1	1	N	
HNF1A	CHR12	+	121416548	121440314	1	1	N	
C12orf43	CHR12	-	121440847	121454300	1	1	N	
OASL	CHR12	-	121458094	121477045	1	1	N	
P2RX7	CHR12	+	121570621	121624354	1	1	N	
